# ccx tau_xx tau_yy tau_zz cp yplus
0.0295256 -6.41196e-05 3.11255e-05 1.31125e-24 -0.459613 3.40426
0.0290923 -6.26625e-05 3.0475e-05 3.41051e-22 -0.45369 3.37316
0.0286663 -6.13508e-05 2.98862e-05 -3.47645e-22 -0.44846 3.34521
0.0282475 -6.0163e-05 2.9339e-05 1.3718e-24 -0.443875 3.31989
0.0278355 -5.91116e-05 2.88642e-05 1.3892e-24 -0.439854 3.29797
0.0274304 -5.82252e-05 2.84891e-05 -1.40474e-24 -0.436331 3.28051
0.0270321 -5.75448e-05 2.82405e-05 -3.80543e-39 -0.433223 3.26887
0.0266404 -5.70924e-05 2.8133e-05 5.60519e-45 -0.430319 3.26389
0.0262551 -5.68828e-05 2.82114e-05 -6.61935e-29 -0.427423 3.26654
0.0258764 -5.70579e-05 2.85497e-05 -3.64462e-22 -0.424898 3.28073
0.025504 -5.7816e-05 2.90544e-05 1.40316e-24 -0.423201 3.31007
0.0251381 -5.86715e-05 2.9306e-05 3.59522e-22 -0.419637 3.33057
0.0247799 -5.82109e-05 2.89391e-05 0 -0.41428 3.30754
0.0244292 -5.65973e-05 2.82859e-05 -1.43809e-24 -0.41153 3.26888
0.024085 -5.57451e-05 2.79603e-05 -3.71715e-22 -0.408471 3.25134
0.0237473 -5.49461e-05 2.76941e-05 1.87084e-22 -0.406132 3.23569
0.0234158 -5.45313e-05 2.76285e-05 2.96583e-24 -0.403892 3.23112
0.0230904 -5.44059e-05 2.77235e-05 -2.96179e-24 -0.40186 3.23523
0.0227712 -5.46196e-05 2.8006e-05 1.47081e-24 -0.39987 3.24957
