# ccx tau_xx tau_yy tau_zz cp yplus
0.334389 -2.47323e-05 -5.3985e-07 1.87781e-25 0.065925 0.742719
0.320715 -2.50876e-05 -6.13835e-07 -3.17972e-21 0.064904 0.74795
0.307417 -2.55263e-05 -7.22945e-07 6.50288e-21 0.0676142 0.754297
0.29444 -2.56523e-05 -8.03344e-07 -2.03715e-25 0.0717785 0.756099
0.281873 -2.57725e-05 -8.54681e-07 0 0.0747119 0.757923
0.269696 -2.58197e-05 -8.99716e-07 -3.55245e-21 0.0795067 0.758703
0.257819 -2.57384e-05 -9.07643e-07 -4.44949e-25 0.0825103 0.757701
0.246293 -2.56698e-05 -9.07344e-07 -1.31613e-30 0.0849523 0.756912
0.235149 -2.57432e-05 -9.07549e-07 3.89932e-21 0.084695 0.758222
0.224342 -2.58838e-05 -9.30868e-07 -4.00825e-21 0.0853258 0.760469
0.213836 -2.60813e-05 -9.55416e-07 4.12573e-21 0.0836701 0.763552
0.203649 -2.64291e-05 -1.00839e-06 4.26126e-21 0.0828115 0.768771
0.193818 -2.64304e-05 -1.0475e-06 -2.21477e-21 0.0831531 0.76896
0.184328 -2.67462e-05 -1.0842e-06 -2.28498e-21 0.0775688 0.773744
0.175136 -2.70689e-05 -1.18891e-06 -2.8811e-25 0.0771041 0.778512
0.166245 -2.78164e-05 -1.31249e-06 1.48936e-25 0.0686089 0.789327
0.157656 -2.90559e-05 -1.58163e-06 -7.7119e-26 0.0690159 0.806728
0.149371 -2.90585e-05 -1.76063e-06 5.23895e-21 0.0733996 0.806897
0.141387 -3.01558e-05 -1.95712e-06 -8.29586e-26 0.0662753 0.822214
0.13371 -2.97848e-05 -2.18928e-06 0 0.0831325 0.817319
0.126334 -3.14417e-05 -2.37285e-06 1.40182e-27 0.062147 0.840145
0.119242 -3.25806e-05 -2.94272e-06 -1.22253e-20 0.0925518 0.855293
0.112431 -3.15174e-05 -2.88414e-06 -4.85774e-26 0.0882871 0.841798
0.105896 -3.16726e-05 -3.08041e-06 5.05539e-26 0.104013 0.844377
0.0996302 -3.15337e-05 -3.1171e-06 1.49995e-38 0.100939 0.843149
