# ccx tau_xx tau_yy tau_zz cp yplus
0.0523243 -6.27663e-05 2.62124e-05 2.09269e-28 -0.646234 3.09431
0.0515495 -6.10982e-05 2.55798e-05 -2.67626e-24 -0.632098 3.06269
0.0507845 -5.98223e-05 2.51164e-05 -5.73972e-41 -0.61908 3.04022
0.0500297 -5.8981e-05 2.48896e-05 2.40724e-38 -0.606545 3.02887
0.0492846 -5.89281e-05 2.50546e-05 0 -0.594449 3.03805
0.0485486 -5.94873e-05 2.54842e-05 2.13192e-27 -0.583744 3.06279
0.0478224 -6.11786e-05 2.62004e-05 4.80029e-41 -0.574466 3.11482
0.0471069 -6.23572e-05 2.6687e-05 2.93874e-39 -0.557573 3.14451
0.0464028 -6.16769e-05 2.65946e-05 -6.89028e-22 -0.538814 3.12696
0.04571 -5.91197e-05 2.56746e-05 7.02912e-22 -0.527101 3.07141
0.0450268 -5.78013e-05 2.51537e-05 1.39824e-24 -0.514648 3.04579
0.044353 -5.64907e-05 2.46397e-05 7.2794e-22 -0.503559 3.01995
0.0436888 -5.54883e-05 2.42553e-05 -1.43617e-24 -0.493176 3.0017
0.0430334 -5.47378e-05 2.4001e-05 -7.42997e-22 -0.483347 2.99014
0.0423874 -5.43549e-05 2.39566e-05 -3.52966e-29 -0.473939 2.98888
0.0417503 -5.44131e-05 2.41277e-05 -1.48756e-21 -0.465106 2.99982
0.041122 -5.48168e-05 2.44623e-05 7.39317e-22 -0.456883 3.02032
0.0405026 -5.56662e-05 2.50241e-05 -2.93874e-39 -0.449155 3.05321
0.0398915 -5.7309e-05 2.59166e-05 -1.71153e-25 -0.442667 3.10706
0.0392892 -5.97668e-05 2.68355e-05 1.71001e-25 -0.435217 3.17839
0.038698 -6.0459e-05 2.70468e-05 -8.81621e-39 -0.415819 3.17793
0.0381179 -5.69495e-05 2.58806e-05 7.27834e-22 -0.408158 3.09572
0.0375467 -5.58322e-05 2.54496e-05 -7.42162e-22 -0.397656 3.07323
0.0369841 -5.44881e-05 2.49103e-05 3.68017e-25 -0.388755 3.04441
0.03643 -5.35269e-05 2.45227e-05 0 -0.380283 3.02537
0.0358843 -5.27522e-05 2.42233e-05 7.53275e-25 -0.37241 3.01134
0.0353468 -5.21956e-05 2.40682e-05 2.93278e-29 -0.364911 3.00377
0.0348174 -5.19951e-05 2.41177e-05 -7.60556e-25 -0.357824 3.0067
0.0342961 -5.20864e-05 2.42927e-05 7.76709e-22 -0.351285 3.01782
0.0337826 -5.24461e-05 2.45845e-05 -7.71589e-22 -0.345246 3.03656
